Function,N,Boundary condition,Worst,Best,Std. dev.
Griewank,30,Invisible/Reflecting,230.63790846546598,3.7076165594083057,26.76539698893656
Griewank,30,Mirroring,241.67408190810733,3.7311493364175243,24.755026683697135
Griewank,30,Restarting,237.43571822612248,3.870233028858082,24.8140113953097
Griewank,30,Teleporting,233.49813249688918,3.894463204417705,26.055271935744557
Griewank,50,Absorbing,425.55320560003855,6.234488939281598,35.74324364907155
Griewank,50,Reflecting,436.467399155181,5.96888322077408,35.79787026428106
Griewank,50,Damping,410.6719462703609,6.281129825043507,34.870021334802736
Griewank,50,Invisible,418.64589529571293,6.3144768258778186,40.1690536106362
Griewank,50,Invisible/Damping,437.6163076026904,6.797830062115951,39.675364981820096
Griewank,50,Invisible/Reflecting,432.43819450498665,6.54823242104966,39.1449407997821
Griewank,50,Mirroring,420.6118770892479,6.443998924160153,36.12559907380691
Griewank,50,Restarting,438.46630885613024,6.974602407765355,36.64650499534463
Griewank,50,Teleporting,407.5523451617376,6.3726077259685034,35.76550476088295
Rastrigin,20,Absorbing,214.67675378312325,89.74031266449103,20.19366305118056
Rastrigin,20,Reflecting,224.61594399779233,95.1310490789409,17.80101337650763
Rastrigin,20,Damping,212.70646308135005,87.13003809680411,18.230419510316818
Rastrigin,20,Invisible,209.44936315894884,90.17298450615432,25.07664616327344
Rastrigin,20,Invisible/Damping,219.81754865850593,95.83188661818541,24.33171602879067
Rastrigin,20,Invisible/Reflecting,217.69609582334738,102.03684985934032,23.02687235381638
Rastrigin,20,Mirroring,220.4403039629107,98.48667794429772,22.627192095120968
Rastrigin,20,Restarting,206.50013960191023,93.56018564211873,23.852826293295657
Rastrigin,20,Teleporting,214.70004795558467,91.72125906030968,22.214859339349317
Rastrigin,30,Absorbing,327.8284682251514,131.89744304943193,27.90618989622224
Rastrigin,30,Reflecting,329.6438401831585,118.67083871439267,30.06273593379519
Rastrigin,30,Damping,327.3972921125149,144.47176339442802,25.070981333051584
Rastrigin,30,Invisible,333.10795956891127,152.45629082873057,32.834608428427
Rastrigin,30,Invisible/Damping,321.1808677855582,156.73469435317014,32.00907411973185
Rastrigin,30,Invisible/Reflecting,324.1283887142216,154.01499845136647,31.87827660865403
Rastrigin,30,Mirroring,322.8542350539073,156.5069691194775,29.87423848195665
Rastrigin,30,Restarting,328.49524594049234,152.8083226561351,30.387465185499693
Rastrigin,30,Teleporting,328.48702684008543,142.59991322524735,31.279847670933616
Rastrigin,50,Absorbing,572.4598803845045,221.51201227012493,47.220970421942
Rastrigin,50,Reflecting,575.2462051418195,205.8963488381578,49.091327919486886
Rastrigin,50,Damping,562.57376698247,229.2589346915109,43.31892394749825
Rastrigin,50,Invisible,576.8570071503875,263.8701426802251,48.63969792362555
Rastrigin,50,Invisible/Damping,562.837553058001,263.37032755653445,52.13477728376725
Rastrigin,50,Invisible/Reflecting,559.9959179127433,259.5809966689351,52.73834855998536
Rastrigin,50,Mirroring,553.0177273985596,265.0307902858329,45.37502017963952
Rastrigin,50,Restarting,551.1534381932642,268.07417148415635,47.15882648519335
Rastrigin,50,Teleporting,566.1999216838632,251.87653068944155,45.78940718549634
Rosenbrock,20,Absorbing,1673.6480147482682,26.601515449723802,187.08414450259573
Rosenbrock,20,Reflecting,1660.9331284575994,26.570051745740322,195.5365558562254
Rosenbrock,20,Damping,1605.1138108857463,27.379846503265462,187.49801839865296
Rosenbrock,20,Invisible,1650.7041238592556,27.185332762084492,196.54506242291313
Rosenbrock,20,Invisible/Damping,1474.0634509919396,26.202986266556998,189.84354338478303
Rosenbrock,20,Invisible/Reflecting,1532.3709269279473,25.77239534830526,178.62297428739862
Rosenbrock,20,Mirroring,1414.569488489419,27.0702645661794,158.55745153833058
Rosenbrock,20,Restarting,1742.2754740382363,26.887929507329893,190.70391788567758
Rosenbrock,20,Teleporting,1451.0940858272634,26.0149294707872,158.4789376339477
Rosenbrock,30,Absorbing,2413.0029755760743,41.97939130287129,229.42911911883618
Rosenbrock,30,Reflecting,2518.5796450226,43.06698783371712,234.94281064462925
Rosenbrock,30,Damping,2488.774391754166,41.95739997124936,218.57796417757
Rosenbrock,30,Invisible,2433.0265960448237,43.8099629451858,239.02067418258898
Rosenbrock,30,Invisible/Damping,2528.7442006232022,42.70583133575592,261.2465834128733
