Funkcja,Parametry,Warunek brzegowy,Najgorsze rozwiązanie,Najlepsze rozwiązanie,Średnia,Odchylenie standardowe,Median
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana pochłaniająca,39.59563833536576,0.14604278582974997,0.47082792403475054,2.078280490672978,0.2086727241899434
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana odbijająca,44.1597969372431,0.17108721080274641,0.5148417541170786,2.464616872764888,0.21010821124525295
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana tłumiąca,38.97135316972821,0.1393629352513019,0.48106824017523436,2.2626847821340306,0.16736635555628782
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Niewidoczna ściana,36.612883923051186,0.14432656639222785,0.5232860936278528,2.3440071575359096,0.18215240409809214
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Niewidoczna ściana  tłumiąca,36.87191195426466,0.14597686730436263,0.5348656759895184,2.4174735251450294,0.21953278361238823
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Niewidoczna ściana odbijająca,40.231401305461965,0.14956138141283182,0.5801593587333658,2.739329573114454,0.17751358808967196
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana lustrzana,42.22665510221082,0.1254759156988889,0.4556295060164029,2.1584660087616125,0.18971872552551577
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana resetująca,42.2099405542165,0.13188264235988206,0.4781776761168694,2.3922916880021448,0.18169705839604988
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana teleportująca,38.88113903590276,0.15829661066056927,0.5382895652234655,2.257702499573457,0.23833032403753626
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana pochłaniająca,66.56207619979565,0.186380731834906,0.617453389218224,2.7975142811221057,0.31055317142244654
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana odbijająca,61.02965325983553,0.23708738515402616,0.6439754878994695,2.552519780956955,0.34828732404358803
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana tłumiąca,66.65127606383513,0.24018457424592668,0.6386225227212416,2.560426790025973,0.34514363727263986
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Niewidoczna ściana,67.97697332018836,0.24642024892726253,0.7610096732990669,3.2950831837305357,0.3686668316006885
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Niewidoczna ściana  tłumiąca,62.476606246908126,0.27648207385405515,0.7741819476917802,3.1728025730026603,0.3776704596125712
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Niewidoczna ściana odbijająca,66.14675344309354,0.28697955504673167,0.7730279191125516,3.25943993201607,0.37998972225899874
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana lustrzana,67.39576470793172,0.25892870605555046,0.6986764613791406,2.7037098928576873,0.3829727477481345
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana resetująca,68.18493678348145,0.2560714768943931,0.7198638777816116,2.8267773610042166,0.36916527360042084
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana teleportująca,64.11725869388457,0.2399805687908935,0.6954983448027171,2.689703485528207,0.34680415044413093
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana pochłaniająca,121.11180278154791,0.491718256898798,1.0964244185036955,3.395721345991508,0.7348582887922315
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana odbijająca,115.3569872842236,0.30925159968544225,0.9790360431750628,3.445929346152499,0.5852554906087103
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana tłumiąca,120.69622691440975,0.4556192117973069,1.132671836711771,3.521352742712055,0.7054271951610526
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Niewidoczna ściana,121.36599951648095,0.5560848257775884,1.2890305667438915,4.038660618719729,0.8170342867907425
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Niewidoczna ściana  tłumiąca,118.61385141933991,0.5955442606568353,1.286713465643858,4.187740243144117,0.8263047097444645
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Niewidoczna ściana odbijająca,122.80815320543232,0.6081503306020386,1.3391670099628652,4.184857196558368,0.8612087638271069
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana lustrzana,120.96965894880782,0.5409082093893625,1.1790697507510164,3.961919435776932,0.7655552051396042
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana resetująca,119.97348657512484,0.549972428088434,1.2381406747565775,3.851117466198142,0.7483464062502492
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana teleportująca,123.30355826820782,0.5782068032938763,1.237354031587417,3.9497221612283107,0.8083740854675423
