Funkcja,Parametry,Warunek brzegowy,Najgorsze rozwiązanie,Najlepsze rozwiązanie,Średnia,Odchylenie standardowe,Median
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana pochłaniająca,22.496329626902668,0.05772308792021166,1.5992118511956637,4.411596526488198,0.1399839696799428
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana odbijająca,24.921935364661245,0.04713003602035939,3.5404296746999817,7.111114601530002,0.216930619745901
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana tłumiąca,19.724153302486158,0.02003537270013614,0.36047802158814646,1.8643666139799466,0.12727053080841663
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Niewidoczna ściana,20.657008294649167,0.035321832712748566,0.37965655069562826,1.9681234725567747,0.10520504099579021
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Niewidoczna ściana  tłumiąca,21.561693888433204,0.04441761833966356,1.3345756899949792,4.049816919217675,0.15682887877892113
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Niewidoczna ściana odbijająca,21.542432337168886,0.07600331706290087,0.9891563747481871,3.4304665698431336,0.16825048405862889
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana lustrzana,20.382986662702763,0.08436064336612141,1.3070251404655249,4.007404871891277,0.14572516216314474
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana resetująca,21.68034827879338,0.07758302432844744,1.243827499091683,3.856239604782083,0.1376871343848737
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 100; Max iteracji: 1000,Ściana teleportująca,19.507007527955395,0.056097924837118805,1.457607670066172,4.155883559411966,0.12714775201070216
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana pochłaniająca,35.99962535600882,0.047175334328783465,0.5106465550707355,3.1416210111093497,0.12980975444577444
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana odbijająca,36.238617038439656,0.07123737297506968,2.0801998501255987,6.827693754802697,0.11054603627210347
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana tłumiąca,37.7399715781898,0.09525460427660982,1.4752532922616608,6.00240114691852,0.11572224701883913
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Niewidoczna ściana,35.607871016555244,0.05324977951370606,0.9567885796014619,4.31964794534636,0.1424607502768171
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Niewidoczna ściana  tłumiąca,34.793669145925065,0.06859293541600167,1.219401628579036,5.03981401456183,0.1287859941068178
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Niewidoczna ściana odbijająca,33.57533410189304,0.01045709477018916,1.7533469655035545,6.155153378326567,0.11037621471169563
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana lustrzana,35.51523888034345,0.03682984676516165,0.6610195199965423,3.777262028769879,0.1270154352757883
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana resetująca,35.4832988382947,0.08816712334931534,1.5526712738546318,5.749748695039441,0.15402781179792094
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 150; Max iteracji: 2000,Ściana teleportująca,34.96861874675024,0.03671847847886541,5.551550337054432,10.319299726273977,0.4015156885594458
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana pochłaniająca,65.150312352841,0.05068463011497866,2.732893755728396,10.794560953522712,0.12504931093352145
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana odbijająca,68.09973923848574,0.08718377601420167,0.9279293719210754,6.259306019826937,0.10122013028269825
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana tłumiąca,71.17769010238752,0.03453659308059492,2.5462807711087847,11.272045811000023,0.15300600422762187
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Niewidoczna ściana,69.8192832519339,0.06596973377556618,2.981931250246764,10.939270805806165,0.1373623205627552
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Niewidoczna ściana  tłumiąca,64.68711902536877,0.07375429472491593,3.0866966075035864,11.84450522755578,0.12012815694079586
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Niewidoczna ściana odbijająca,64.66306928780685,0.07798586239673921,4.538587032323208,13.201786381169594,0.15674995304271777
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana lustrzana,67.05527746741821,0.07203338671416123,3.222012277920044,11.643673337109467,0.14937757093080903
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana resetująca,71.32523016040292,0.08100078578838239,2.0030952385048426,9.632415537419373,0.10455149518974272
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 250; Max iteracji: 4000,Ściana teleportująca,65.18213064038308,0.04922742108637909,3.812800985204971,12.069312899013324,0.14050371876585396
