Funkcja,Parametry,Warunek brzegowy,Najgorsze rozwiązanie,Najlepsze rozwiązanie,Średnia,Odchylenie standardowe,Median
Funkcja Rosenbrock,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana teleportująca,1186.7416814472097,191.6378899864052,314.9576298816897,142.2300322337747,274.63506219460373
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana pochłaniająca,11.099259244060558,4.617673534454008,5.165694756743186,0.8863563842619951,4.809926334330512
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana odbijająca,7.0012513331290105,1.9735549292418217,2.1524452898561015,0.6654337454003605,1.980569470528788
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana tłumiąca,10.396396042702943,3.1379801061422357,3.3123981206392252,0.785419755476175,3.1379801061422357
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana,20.907798491805128,9.806633575153345,13.11031550851307,3.2510637393541817,11.774359933884838
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana  tłumiąca,20.196081744250804,5.964867251302472,8.09874160851584,3.5419743556125263,6.386077522526255
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana odbijająca,21.16049913884475,8.012559882986016,10.75005755502161,3.7427518973460763,8.764517633102983
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana lustrzana,17.90977951098136,2.7616647497106874,3.6904173469178616,2.2111161534546926,3.035761558482446
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana resetująca,21.032162278581268,1.5768482094835878,3.160007311381251,3.491658233981193,2.012909364206642
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana teleportująca,21.114890272742038,14.643799834861252,17.34671533419855,1.8488113514767532,17.195692205192877
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana pochłaniająca,6.8321270651333466,3.343770591561937,3.6981502970983993,0.3375947848430782,3.642579173146644
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana odbijająca,7.450594765590333,1.4401626446001954,1.5446975318802145,0.49529354184139623,1.4505922382379852
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana tłumiąca,6.440911699119143,2.8508787646079865,2.8873424546506574,0.27855485723362816,2.8508787646079865
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana,20.915249065547464,10.250705226904262,13.52572647822951,2.8426557330720845,12.566086689931216
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana  tłumiąca,19.389617050962013,6.163242747032644,7.684862610372407,2.9072500106532786,6.418745868046396
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana odbijająca,20.931431216257955,7.671745895205717,10.37161383710103,3.33804461208278,8.829720102851653
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana lustrzana,12.61836090760433,2.9343535915890753,3.434514636854226,1.0804642966126266,3.1407172027663557
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana resetująca,20.453399362059933,1.62302336148717,2.6557336104506413,2.583848443695813,1.946066937293509
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana teleportująca,20.75394430609801,14.712764231688656,17.020391371950485,1.5771871307890006,16.836327985900247
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana pochłaniająca,8.395860479456962,3.1942534815623738,3.637146475171675,0.38544390681568425,3.5886522688276807
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana odbijająca,6.943405258625802,1.0592989580484389,1.193217652338759,0.4278718333666793,1.1102900440572625
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana tłumiąca,6.480524952282314,2.785247134918189,2.811675216666336,0.24349624071191892,2.785247134918189
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana,20.19200369233757,12.634388980919015,14.622976030591298,1.7842645187562853,14.19034304734267
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana  tłumiąca,19.550399307137532,6.436340173761009,7.749010954347506,2.5876944888891136,6.725003213314056
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana odbijająca,20.350212308648473,8.171689915423372,9.614299423799471,2.506433033509706,8.758122022109998
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana lustrzana,8.82770673844003,3.3211917879563977,3.4924026068734717,0.4597149833249336,3.366067183802565
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana resetująca,19.439274431714047,2.106843865700257,2.7085989611569854,1.7682729126796852,2.2921714283917582
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana teleportująca,20.188129497327857,14.784974963822668,16.496887151706403,1.3150530464019352,16.182074408098565
