Funkcja,Parametry,Warunek brzegowy,Najgorsze rozwiązanie,Najlepsze rozwiązanie,Średnia,Odchylenie standardowe,Median
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana pochłaniająca,266.4732542662852,2.969483803602927,11.723132881295113,36.985932632937434,3.2383342605842587
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana odbijająca,246.635622051634,0.6759223315314072,9.477522492400105,34.8219324793684,0.9628284213905168
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana tłumiąca,263.149091940581,0.628928603893422,9.490653668322079,37.42095659795995,0.7670964386355397
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana,253.55626819794287,0.7024178171653681,16.83158940806501,43.524331701437404,1.1901712209324566
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana  tłumiąca,254.64607753678055,0.5699522103532219,10.682394861647465,37.430136042466195,0.9286674089499033
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana odbijająca,259.20320320629105,0.6716086514250365,13.279745435156942,40.7835631853189,1.088924186737001
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana lustrzana,249.80435253034466,0.6165595409392377,8.836704422009754,34.67851844530251,1.0647873292358745
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana resetująca,281.6823032112642,0.503554123656279,9.989774420631342,39.57998587788057,0.8411822345060636
Funkcja sferyczna,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana teleportująca,260.93881166141307,4.291358482014406,22.290639057932342,40.76053798891677,7.114693910636836
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana pochłaniająca,415.96125306705136,2.4678813294896176,12.27556224689897,48.28446869888371,2.849247788598627
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana odbijająca,413.3326555688318,0.8165280593025095,11.50688603100935,48.287338473987965,1.0047932997118985
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana tłumiąca,411.42450094461975,0.8695522007438603,10.517255606311918,47.51995179508613,1.2031788089970004
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana,409.3562274614124,1.05258946068073,20.949903482663327,57.85938374331389,1.6501358059438087
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana  tłumiąca,403.7269809177931,0.9579397027034637,12.325631703522797,48.810207643481355,1.2148827405584195
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana odbijająca,413.22052987243524,0.9152469917373987,19.337025282236006,60.939089959958196,1.5384453847366946
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana lustrzana,415.05276743699085,0.8598293278304974,10.105391565220872,46.86051594765223,1.0743807175410023
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana resetująca,409.91327751476376,0.7651365897565496,10.630347721217708,47.68911957832482,1.1473851130520665
Funkcja sferyczna,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana teleportująca,396.78495901603446,9.800138780351961,28.45449286825541,49.185260065605625,11.75027649152365
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana pochłaniająca,762.0140926525982,7.333750319016316,19.615591762125188,69.96778019248465,7.6846918459910585
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana odbijająca,779.7945124537539,1.7198143622906208,14.275890410752806,70.88767500833264,2.1902417306672293
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana tłumiąca,750.4716216267632,1.2858821099200413,13.370816312964076,69.63562115860694,1.6436269486355275
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana,748.3969523915196,2.0037643515204917,34.235013663268404,90.74845869902852,3.301252576430257
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana  tłumiąca,755.7152745530624,1.5972833030426616,16.371993043393804,73.43653941933508,1.895822633524837
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana odbijająca,761.6996686671775,1.639918830667268,21.768507101972677,83.5589916149763,2.290721476927225
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana lustrzana,764.8891844173554,1.166818978593185,12.402573418866726,69.40319000954044,1.3602760392024964
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana resetująca,742.4047850941005,1.4260669532635317,13.3413902252802,68.87483089488937,1.9942943191196354
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana teleportująca,730.9480357343283,20.030218963586627,51.22945495061297,76.83862302033029,26.849847644258364
Funkcja Griewank,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana pochłaniająca,1202.9571577522092,0.7525886437451599,41.848500271491616,180.2060488185522,0.7552778206045128
