Funkcja,Parametry,Warunek brzegowy,Najgorsze rozwiązanie,Najlepsze rozwiązanie,Średnia,Odchylenie standardowe,Median
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana pochłaniająca,64.74943917472044,0.08479280847783716,0.7057674011943008,5.200506363776922,0.11746035935518317
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana odbijająca,66.53391622600286,0.07883061420601085,0.7203945477076567,5.296251783601384,0.1322016959873437
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana tłumiąca,69.03274304374546,0.0263418949889142,0.9532310795143933,6.487518948742523,0.16656288753514226
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana,71.46877129015391,0.046498593196792386,1.4723079664437932,8.038594024733163,0.13407890141930473
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana  tłumiąca,66.3234728392947,0.09413483460408001,0.8360261860080107,5.709182347838358,0.1290851990086698
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana odbijająca,67.61611487622105,0.0441506352667599,1.3024720583082352,7.046431747402871,0.15698051581197325
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana lustrzana,69.51697608159378,0.07759963481708933,0.678473226951719,4.96881718976197,0.12898726012712544
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana resetująca,69.72144372387172,0.0774260439726104,0.7596844258772882,5.5256526758389795,0.1339798118991966
Funkcja sferyczna,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana teleportująca,68.14762231363525,0.09196904833496095,0.8166662140415525,5.444712093877203,0.14050575787532585
Funkcja Griewank,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana pochłaniająca,95.67913480236079,1.2055325777492838,3.4669402254008834,11.75860034624775,1.3147119983355706
Funkcja Griewank,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana odbijająca,89.07040126101086,1.2334341737761407,3.3570182681497904,11.24940418948574,1.3351147753187838
Funkcja Griewank,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana tłumiąca,95.37905661525697,1.216594387440401,3.4815973044388793,12.06347238002242,1.3211352824695022
Funkcja Griewank,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana,98.88928452195395,1.2309337804480776,3.882944706793618,12.546122994390213,1.3176501303954784
Funkcja Griewank,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana  tłumiąca,88.97884868542309,1.150279461017411,3.75485012618258,12.00198749669289,1.3148629400109446
Funkcja Griewank,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana odbijająca,91.61489758149418,1.1791960201130347,3.532462493929916,11.218287782714851,1.247968667182791
Funkcja Griewank,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana lustrzana,99.07197816984218,1.2762844303367902,3.44649072710842,11.465537049593806,1.375671416803991
Funkcja Griewank,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana resetująca,85.40151066692438,1.166795339002475,3.345211500628958,11.033942935987897,1.220236453120116
Funkcja Griewank,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana teleportująca,88.68465917521883,1.1916398158619272,3.4925390192562027,11.099321486542138,1.2472361457513652
Funkcja Griewank,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana pochłaniająca,134.84511218910845,1.1046585591934595,3.2149195572505724,13.683178646658257,1.226404185648776
Funkcja Griewank,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana odbijająca,135.5472738982334,1.1024372324863496,3.2390656618045544,14.31843359940002,1.157540627867375
Funkcja Griewank,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana tłumiąca,140.1095731294618,1.1108410981518764,3.291799071350222,14.524712092101698,1.13773151655215
Funkcja Griewank,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana,132.6205535193192,1.143422643467717,3.448365272588325,14.278721250169456,1.1919347898612038
Funkcja Griewank,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana  tłumiąca,133.405863291667,1.1336925376812734,3.6209911150286564,14.6214930088994,1.2219226582959641
Funkcja Griewank,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana odbijająca,140.51558257029075,1.1681650494271918,3.5027421813148676,14.607886365106282,1.20797813893384
Funkcja Griewank,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana lustrzana,145.19906192183615,1.1275511975480412,3.420438148450809,15.282750406987347,1.23624284603533
Funkcja Griewank,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana resetująca,139.39535714594194,1.09373766038903,3.2486740008190886,14.106801412048146,1.1495732950543172
Funkcja Griewank,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana teleportująca,137.33643113859324,1.111492929199363,3.3726341064360517,14.36991916789885,1.1556176023504636
Funkcja Griewank,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana pochłaniająca,226.281529590911,1.1370988552693775,3.224250265163815,18.383491711020334,1.1770730712567747
Funkcja Griewank,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana odbijająca,235.28211201836567,0.9364856611231923,2.9989446981132533,17.31951920768196,1.0838236455037786
Funkcja Griewank,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana tłumiąca,237.51489258257152,1.0646598346396237,3.22559118369297,18.62328645640524,1.1188663461401305
Funkcja Griewank,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana,228.38393789015078,1.1122495337059406,3.4344811954886376,18.32976923803239,1.1217101963513882
Funkcja Griewank,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana  tłumiąca,236.2211367702163,1.0634510767896148,3.4726705206947543,18.93693481572546,1.1169472280377493
Funkcja Griewank,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana odbijająca,241.16444171397023,1.0104673278967236,3.228956357516484,17.962153438392512,1.047156011425423
Funkcja Griewank,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana lustrzana,246.27581845821115,1.0703549640769805,3.2225256396874857,18.861562618291632,1.1229274783152035
Funkcja Griewank,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana resetująca,248.20683651923187,1.1270624399976499,3.1964760364925935,17.939458160238363,1.159384841282817
Funkcja Griewank,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana teleportująca,260.0524953970166,1.1007336455386394,3.7652234094839705,20.648963058270937,1.1876831854648304
Funkcja Rastrigin,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana pochłaniająca,182.94541218566098,28.34331390906157,49.95286973723038,28.22635789355994,40.529326086671446
Funkcja Rastrigin,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana odbijająca,187.5751214034133,29.1825195982867,59.0717570867505,28.71792000261319,49.4761489951619
Funkcja Rastrigin,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana tłumiąca,180.97711162218553,34.57950220491207,53.224488934800014,24.646272554694505,44.47089799511737
